26.195457903668284	0
27.26374997291714	1
28.32499996293336	2
45.413666986860335	3
46.385791967622936	4
47.38154192455113	5
48.35879197344184	6
65.3477079467848	7
66.32279197219759	8
67.29358294978738	9
68.26400000136346	10
85.24191693868488	11
86.21095796115696	12
87.17991691082716	13
88.14599993638694	14
105.10879196226597	15
106.07708292081952	16
107.05670795869082	17
108.02212497219443	18
124.99854189809412	19
125.96641690470278	20
126.93391693755984	21
127.89562495891005	22
128.8586249575019	23
145.82762494683266	24
146.800082991831	25
147.76799990795553	26
148.73362495563924	27
165.71220790501684	28
166.68099991511554	29
167.6538329338655	30
168.61920792143792	31
185.59733289293945	32
186.56962492968887	33
187.53470794763416	34
188.5045829694718	35
205.47937497030944	36
206.4482499845326	37
207.41908298805356	38
208.38549989275634	39
225.3577079391107	40
226.32979194168	41
227.34066692646593	42
228.31333288922906	43
245.33599999267608	44
246.52387492824346	45
247.48991697560996	46
248.46033297944814	47
267.4422919517383	48
268.4142499929294	49
269.4678329862654	50
270.5350829055533	51
287.6101249130443	52
288.74429198913276	53
289.74654199555516	54
290.73891695588827	55
307.74033395573497	56
308.74162493273616	57
309.7298339707777	58
310.7271669432521	59
327.7954589575529	60
328.8669999456033	61
329.94258392136544	62
347.0152919180691	63
348.1034169672057	64
349.17387494351715	65
350.2542919013649	66
367.3279589274898	67
368.4412919683382	68
369.5163339143619	69
370.58324995450675	70
387.59054196998477	71
388.5599169880152	72
389.52929188963026	73
390.4950419673696	74
407.46329189278185	75
408.4322089329362	76
409.3998749740422	77
410.36395891569555	78
427.32841696124524	79
428.31762495916337	80
429.2938750004396	81
430.26370892766863	82
447.22874998115003	83
448.20516696199775	84
449.180333991535	85
450.1482918858528	86
467.1237919246778	87
468.0912089534104	88
469.062166986987	89
470.0311669148505	90
487.0029588928446	91
487.97212494537234	92
488.9401668915525	93
489.90166699513793	94
490.8716249046847	95
507.8487088903785	96
508.8225419167429	97
509.78749990463257	98
510.75854199007154	99
